,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths,description
888,888,888,888,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419724060.jpg,Paris in Bloom,Georgianna Lane,Hardback,4.5,14.59,$,17.0,9781419724060,Art-Photography,dataset/Art-Photography/0000889.jpg,"Paris—City of Love, City of Light, City of Flowers. From elegant floral boutiques to lively flower markets to glorious blooming trees and expansive public gardens, flowers are the essential ingredient to the lush sensory bouquet that is Parisian life. With beautiful photography, Paris in Bloom transports readers on a stunning floral tour of the city, and provides recommendations to the best flower markets and a detailed guide to spring blooms. Timeless in content, Paris in Bloom is a book for Paris lovers to savor again and again, one to keep on the nightstand to conjure fond memories of their first visit and inspire dreams of the next."
889,889,889,889,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7822/9781782211419.jpg,Stitched Shibori,Jane Callender,Paperback,4.5,22.20,$,25.2,9781782211419,Art-Photography,dataset/Art-Photography/0000890.jpg,
890,890,890,890,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5565/9781556525896.jpg,I'm with the Band,Pamela Des Barres,Paperback,3.5,15.83,$,,9781556525896,Art-Photography,dataset/Art-Photography/0000891.jpg,An Unauthorized Guide To The Complete Radio Series 1988 - 1992 All 218 episodes catalogued and researched plus: * complete unreleased tracks index * comparison of Bag Records bootleg tracks and Lost Lennon Tapes broadcast versions * comparison of commercially released tracks and Lost Lennon Tapes broadcast versions
891,891,891,891,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8109/9780810994072.jpg,Poolside with Slim Aarons,Slim Aarons,Hardback,4.5,64.18,$,72.5,9780810994072,Art-Photography,dataset/Art-Photography/0000892.jpg,"Like its predecessors, ""Once Upon a Time"" and ""A Place in the Sun,"" this collection offers images of jetsetters and the wealthy, beautiful people living the glamorous life. Yet this new catalogue of stunning photographs of the rich and well-connected has a new twist."
892,892,892,892,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7390/9780739023570.jpg,"Premier Piano Course Lesson Book, Bk 1a",Dennis Alexander,Mixed media product,4.0,9.19,$,9.3,9780739023570,Art-Photography,dataset/Art-Photography/0000893.jpg,"The appealing repertoire with charming lyrics further reinforces and enhances the learning of new musical concepts introduced in the Lesson Book. Includes attractive music created by internationally acclaimed composers in a variety of styles, plus tips on how to perform more musically. Each piece on the CD was recorded at a performance tempo and a slower practice tempo. The audio for this book is also available for download here The music from this book is available in the Piano Maestro app that's downloadable here. Learn more About JoyTunes, the maker of Piano Maestro here."
893,893,893,893,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4197/9781419718816.jpg,Cloth Lullaby:The Woven Life of Louise Bourgeois,Amy Novesky,Hardback,4.0,16.07,$,19.1,9781419718816,Art-Photography,dataset/Art-Photography/0000894.jpg,"Louise Bourgeois (1911–2010) was a world-renowned modern artist noted for her sculptures made of wood, steel, stone, and cast rubber. Her most famous spider sculpture, Maman, stands more than 30 feet high. Just as spiders spin and repair their webs, Louise’s own mother was a weaver of tapestries. Louise spent her childhood in France as an apprentice to her mother before she became a tapestry artist herself. She worked with fabric throughout her career, and this biographical picture book shows how Bourgeois’s childhood experiences weaving with her loving, nurturing mother provided the inspiration for her most famous works. With a beautifully nuanced and poetic story, this book stunningly captures the relationship between mother and daughter and illuminates how memories are woven into us all."
894,894,894,894,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9568/9780956873835.jpg,An Excuse to Draw,Tommy Kane,Hardback,4.5,26.92,$,30.9,9780956873835,Art-Photography,dataset/Art-Photography/0000895.jpg,"Tommy Kane has worked as a creative director in advertising for over 30 years. Over that time he has both cultivated a very particular obsession with squirrels, and a catharsis in documenting his surroundings in his sketchbooks with his humble weapon of choice the Uni-ball Vision Fine Point. His wife Yun Lee s own passion is exotic travel and at first she balks at his preference to sit on a camping stool on a street corners, pen in hand, instead of visit the museums she had planned to see, but soon realises the zen it provides him and the happiness his sketches bring to those they know. With a unique and emotive attention to detail in Kane s sketching and painting style, and inspired by his wife s wanderlust, he has captured cultural idiosyncrasies with an uncanny humour and tenderness in his valiant attempt to sketch the world."
895,895,895,895,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5742/9781574219609.jpg,World Traveler Coloring Book,Thaneeya Mcardle,Paperback,4.0,7.08,$,7.8,9781574219609,Art-Photography,dataset/Art-Photography/0000896.jpg,"Adult Sketches Coloring Book This Coloring Book is a part of the most beautiful place and Famous City of the World, will captivate and excite all adult Colorists This book is the perfect travelers gift book to buy for yourself or for a globe-trotting loved one.... a true world traveler coloring book, created with love by actual world travelers who love adult coloring and travel! V ART(r) adult coloring books offer an escape to a world of inspiration. Each title is also an effective to relax and reduce stress. This Coloring Book Features: Single-Sided Pages, Easy removal and display Created from the original travel photographs A range of difficulty and challenge, offering some travel inspired simple illustrations, and some very detailed coloring pages Includes PDF Printable Bonus Inside The Book, You can coloring it again and again.. V ART(r) adult coloring books offer an escape to a world of inspiration. Each title is also an effective to relax and reduce stress."
896,896,896,896,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7704/9780770434038.jpg,A Beautiful Mess Photo Idea Book,Emma Chapman,Paperback,3.5,16.50,$,18.0,9780770434038,Art-Photography,dataset/Art-Photography/0000897.jpg,"Ready to show your photos some love? Whether it’s of your sister’s smile, your morning coffee, or your new puppy, photos are a way to connect on Facebook and Instagram, keep a visual diary of our lives, and create momentos for future generations. Elsie Larson and Emma Chapman, creators of the mega-popular DIY style blog A Beautiful Mess, are in love with photographing everyday life. Here, they share that love with 95 all-new tips and photo challenges that will inspire you to style and snap better photos and then transform them into simple yet stunning projects and gifts. You’ll learn how to: • Take the most flattering self-portraits • Be your own stylist to turn dull, cluttered photos into pretty lifestyle photography • Capture adorable couple portraits • Turn everyday moments, hobbies, and rituals into amazing photos • Show off your favorite photos by turning them into handmade jewelry, home décor, and gifts Packed with Elsie and Emma’s happy spirit and unique style, A Beautiful Mess Photo Idea Book will inspire you to capture your days, your friends, and your dreams in beautiful photos!"
897,897,897,897,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7434/9780743477550.jpg,Othello,William Shakespeare,Paperback,4.0,6.21,$,,9780743477550,Art-Photography,dataset/Art-Photography/0000898.jpg,"In the board game 'Othello', players must turn double-sided counters to their advantage. This doubleness is shared by Shakespeare's play of 1604, marked from its outset by a dual and paradoxical title 'Othello, or the Moor of Venice'. This study teases out instances of doubleness, duplication and paradox to discuss the play's language and its themes. Chapters cover the issues of substitution, of racial polarity and its confusions, of the contested place of the domestic in the play, and the mixed generic signals this comedy-turned-tragedy gives out to its audiences. Throughout the emphasis is on the close readings of the play on the page and on stage, informed by the recent scholarship that has made Othello so pressing a play for the vexed cultural politics of the twenty-first century."
898,898,898,898,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9783/0377/9783037784501.jpg,Designing Design,Kenya Hara,Paperback,4.5,34.11,$,45.0,9783037784501,Art-Photography,dataset/Art-Photography/0000899.jpg,"Understand the chemistry of book cover design in Can You Make the Title Bigga? by award-winning book cover designer, Jessica Bell, who is recommended by Dave Chesson of Kindlepreneur, Makeuseof.com, John Fox of Bookfox, and more. Are you self-publishing? Can You Make the Title Bigga? will inspire you with practical, actionable advice and information. Work in marketing or graphic design in a publishing house? It offers an invaluable resource. Studying graphic design? Already designing book covers professionally-or with dreams of doing so? Find inspiration for designs, workshops and classes. From Jessica Bell's witty, kind, and thoughtful perspective, you will discover: -why book cover design is so important, whether you're self-published, indie, or traditionally published -the elements of an eye-catching, professional cover design -how to research and choose potential book cover designers -some of the biggest challenges an author and a designer face during a collaboration -the balance between creating a book cover the author loves, the designer loves, and a potential reader loves -how to prepare for a collaboration -how to ensure a smooth sailing collaboration -costs and recommended designers and much more! Includes over 100 color book cover design examples and information about project agreements, how to obtain puff quotes for your book, how to obtain ISBNs, a list of standard trim sizes, and binding options."
